order_id,date,customer_id,category,product,region,channel,quantity,unit_price,discount_pct,revenue
ORD01294,2023-07-28,CUST0395,Beauty,Lipstick,East,Online,2,43.57,0,87.14
ORD01382,2023-07-28,CUST0460,Home & Kitchen,Coffee Maker,Central,Online,2,219.72,0,439.44
ORD00940,2023-07-28,CUST0058,Home & Kitchen,Cookware Set,East,Online,9,144.5,0,1300.5
ORD01121,2023-07-28,CUST0141,Beauty,Moisturizer,North,Mobile App,6,103.92,5,592.34
ORD00692,2023-07-29,CUST0329,Sports,Protein Powder,East,Online,5,43.51,0,217.55
ORD01774,2023-07-29,CUST0182,Sports,Yoga Mat,South,In-Store,7,156.01,0,1092.07
ORD01928,2023-07-29,CUST0192,Clothing,Sneakers,East,Online,8,67.24,10,484.13
ORD00915,2023-07-29,CUST0328,Electronics,Smartwatch,East,In-Store,2,1182.95,0,2365.9
ORD00491,2023-07-29,CUST0263,Clothing,Jeans,North,Mobile App,5,108.1,15,459.43
ORD01077,2023-07-30,CUST0042,Home & Kitchen,Cookware Set,North,Online,7,56.46,20,316.18
ORD00240,2023-07-30,CUST0394,Electronics,Headphones,West,Mobile App,8,717.61,10,5166.79
ORD01612,2023-07-30,CUST0352,Clothing,Dress,South,Online,8,129.22,10,930.38
ORD01370,2023-07-30,CUST0370,Beauty,Lipstick,East,In-Store,5,92.29,5,438.38
ORD01415,2023-07-30,CUST0054,Electronics,Laptop,West,Mobile App,1,316.53,10,284.88
ORD01185,2023-07-30,CUST0391,Beauty,Moisturizer,Central,Online,4,86.78,5,329.76
ORD00029,2023-07-30,CUST0240,Electronics,Laptop,North,Mobile App,6,1056.68,5,6023.08
ORD01730,2023-07-30,CUST0097,Electronics,Tablet,North,Mobile App,7,954.21,5,6345.5
ORD01131,2023-07-30,CUST0120,Home & Kitchen,Cookware Set,Central,Mobile App,10,138.45,20,1107.6
ORD00127,2023-07-30,CUST0023,Clothing,Jeans,East,Mobile App,4,94.33,20,301.86
ORD00052,2023-07-30,CUST0411,Electronics,Smartphone,South,In-Store,6,1157.53,20,5556.14
ORD01098,2023-07-31,CUST0458,Electronics,Headphones,East,In-Store,6,706.92,0,4241.52
ORD00871,2023-07-31,CUST0446,Electronics,Headphones,South,In-Store,4,496.12,15,1686.81
ORD00118,2023-07-31,CUST0028,Books,Data Science,South,Mobile App,9,42.88,5,366.62
ORD00310,2023-07-31,CUST0496,Beauty,Lipstick,West,Mobile App,1,98.64,10,88.78
ORD01905,2023-07-31,CUST0194,Beauty,Serum,East,Online,1,55.01,5,52.26
ORD00743,2023-07-31,CUST0114,Clothing,T-Shirt,South,Online,1,73.12,0,73.12
ORD01864,2023-07-31,CUST0096,Sports,Cycling Helmet,Central,Mobile App,10,117.92,0,1179.2
ORD01723,2023-08-01,CUST0392,Books,Python Programming,North,In-Store,10,41.21,5,391.5
ORD01208,2023-08-01,CUST0332,Home & Kitchen,Coffee Maker,East,Online,1,105.09,10,94.58
ORD00859,2023-08-01,CUST0087,Clothing,Jacket,East,Mobile App,5,28.22,0,141.1
ORD01451,2023-08-01,CUST0371,Home & Kitchen,Blender,East,In-Store,2,48.75,20,78.0
ORD00477,2023-08-01,CUST0077,Books,SQL Mastery,South,Mobile App,7,36.13,0,252.91
ORD01061,2023-08-01,CUST0185,Home & Kitchen,Vacuum,South,Online,5,76.24,0,381.2
ORD00406,2023-08-01,CUST0217,Books,Business Analytics,West,Online,9,41.43,20,298.3
ORD00290,2023-08-01,CUST0360,Sports,Dumbbells,Central,In-Store,10,99.17,0,991.7
ORD00544,2023-08-01,CUST0024,Sports,Dumbbells,Central,Online,2,147.61,20,236.18
ORD00124,2023-08-01,CUST0175,Beauty,Lipstick,Central,In-Store,5,105.04,20,420.16
ORD01230,2023-08-02,CUST0336,Electronics,Laptop,East,Mobile App,7,290.79,10,1831.98
ORD01995,2023-08-02,CUST0329,Electronics,Tablet,West,Mobile App,1,720.73,10,648.66
ORD01369,2023-08-02,CUST0077,Clothing,T-Shirt,South,In-Store,1,51.86,10,46.67
ORD01080,2023-08-02,CUST0422,Sports,Cycling Helmet,South,Online,8,142.47,15,968.8
ORD00498,2023-08-03,CUST0208,Clothing,T-Shirt,West,Mobile App,5,105.2,0,526.0
ORD01177,2023-08-03,CUST0245,Sports,Dumbbells,North,In-Store,3,198.08,10,534.82
ORD01321,2023-08-03,CUST0127,Home & Kitchen,Air Fryer,East,Online,6,105.75,15,539.32
ORD00080,2023-08-04,CUST0130,Clothing,Dress,North,In-Store,7,62.49,0,437.43
ORD01311,2023-08-04,CUST0251,Clothing,Jeans,Central,In-Store,5,143.29,0,716.45
ORD00895,2023-08-04,CUST0228,Beauty,Perfume,North,In-Store,8,112.49,0,899.92
ORD01500,2023-08-04,CUST0046,Sports,Cycling Helmet,South,Mobile App,9,20.12,0,181.08
ORD01072,2023-08-05,CUST0259,Home & Kitchen,Coffee Maker,North,Mobile App,5,254.7,15,1082.47
ORD01124,2023-08-05,CUST0491,Books,Data Science,North,Online,4,59.51,15,202.33
ORD01027,2023-08-05,CUST0047,Sports,Cycling Helmet,West,In-Store,10,103.14,10,928.26
ORD01276,2023-08-05,CUST0484,Electronics,Smartwatch,North,Online,9,588.15,0,5293.35
ORD00474,2023-08-05,CUST0041,Clothing,Jeans,West,Online,3,125.1,0,375.3
ORD01041,2023-08-05,CUST0012,Electronics,Headphones,North,Online,3,1200.64,5,3421.82
ORD00645,2023-08-06,CUST0108,Sports,Protein Powder,West,Mobile App,3,78.47,5,223.64
ORD01700,2023-08-06,CUST0133,Sports,Cycling Helmet,North,Mobile App,1,93.15,0,93.15
ORD01705,2023-08-06,CUST0173,Home & Kitchen,Blender,East,Online,6,270.07,0,1620.42
ORD01213,2023-08-06,CUST0091,Sports,Cycling Helmet,Central,Online,4,72.62,0,290.48
ORD00913,2023-08-06,CUST0374,Sports,Cycling Helmet,West,Online,5,163.68,0,818.4
ORD01558,2023-08-06,CUST0294,Sports,Running Shoes,Central,Mobile App,9,173.83,5,1486.25
ORD00839,2023-08-07,CUST0355,Sports,Yoga Mat,East,In-Store,5,133.17,20,532.68
ORD01592,2023-08-07,CUST0147,Books,SQL Mastery,East,In-Store,10,54.87,10,493.83
ORD00437,2023-08-07,CUST0089,Beauty,Foundation,East,Online,7,64.57,15,384.19
ORD01264,2023-08-07,CUST0348,Books,Data Science,South,Online,3,43.92,5,125.17
ORD00166,2023-08-07,CUST0161,Home & Kitchen,Cookware Set,East,In-Store,2,137.66,0,275.32
ORD01159,2023-08-07,CUST0231,Books,Data Science,West,In-Store,10,33.26,0,332.6
ORD01345,2023-08-07,CUST0126,Beauty,Perfume,West,Mobile App,3,30.66,0,91.98
ORD01793,2023-08-07,CUST0078,Books,AI Fundamentals,East,Online,4,10.94,0,43.76
ORD00791,2023-08-07,CUST0201,Sports,Yoga Mat,South,Mobile App,1,34.6,0,34.6
ORD00379,2023-08-08,CUST0085,Beauty,Perfume,Central,Online,10,85.8,15,729.3
ORD01198,2023-08-08,CUST0062,Books,Python Programming,South,Online,9,41.23,5,352.52
ORD01316,2023-08-08,CUST0102,Electronics,Headphones,West,Mobile App,4,1492.53,15,5074.6
ORD01062,2023-08-08,CUST0212,Books,AI Fundamentals,West,In-Store,3,49.36,20,118.46
ORD01132,2023-08-08,CUST0451,Books,Data Science,Central,Mobile App,8,32.67,20,209.09
ORD00182,2023-08-08,CUST0294,Electronics,Tablet,West,Mobile App,6,1397.51,10,7546.55
ORD01440,2023-08-08,CUST0103,Home & Kitchen,Air Fryer,Central,In-Store,10,198.19,5,1882.81
ORD01421,2023-08-09,CUST0124,Books,SQL Mastery,Central,In-Store,3,25.87,10,69.85
ORD00226,2023-08-09,CUST0309,Books,Business Analytics,South,Mobile App,7,50.06,0,350.42
ORD00180,2023-08-09,CUST0090,Home & Kitchen,Air Fryer,South,In-Store,1,118.59,5,112.66
ORD01963,2023-08-09,CUST0041,Sports,Running Shoes,West,Online,1,182.0,10,163.8
ORD01599,2023-08-10,CUST0253,Home & Kitchen,Blender,East,Online,2,223.39,5,424.44
ORD01025,2023-08-10,CUST0377,Beauty,Lipstick,East,Mobile App,8,23.27,20,148.93
ORD01510,2023-08-10,CUST0075,Books,AI Fundamentals,North,Online,10,52.97,0,529.7
ORD00167,2023-08-10,CUST0050,Clothing,Dress,East,Online,2,28.73,0,57.46
ORD01471,2023-08-10,CUST0056,Books,Business Analytics,North,Mobile App,8,36.48,10,262.66
ORD01767,2023-08-10,CUST0345,Books,AI Fundamentals,East,Online,3,34.79,0,104.37
ORD01946,2023-08-10,CUST0173,Beauty,Lipstick,North,In-Store,5,87.06,5,413.53
ORD01397,2023-08-10,CUST0103,Electronics,Smartphone,West,In-Store,7,1151.31,20,6447.34
ORD01284,2023-08-11,CUST0195,Clothing,Dress,North,Mobile App,6,126.8,20,608.64
ORD01845,2023-08-11,CUST0341,Sports,Dumbbells,East,Online,4,123.37,10,444.13
ORD00426,2023-08-11,CUST0340,Clothing,Dress,South,Online,10,29.73,0,297.3
ORD01342,2023-08-11,CUST0189,Beauty,Foundation,South,In-Store,4,27.12,15,92.21
ORD01309,2023-08-11,CUST0003,Sports,Cycling Helmet,East,Mobile App,6,44.94,15,229.19
ORD00872,2023-08-12,CUST0075,Clothing,T-Shirt,South,Mobile App,8,81.23,0,649.84
ORD01425,2023-08-12,CUST0006,Clothing,Jacket,Central,Online,2,46.49,0,92.98
ORD00451,2023-08-12,CUST0406,Electronics,Headphones,West,Mobile App,3,592.29,0,1776.87
ORD01136,2023-08-12,CUST0263,Clothing,T-Shirt,East,In-Store,5,27.86,10,125.37
ORD01221,2023-08-12,CUST0491,Electronics,Tablet,East,Mobile App,3,1411.77,0,4235.31
ORD00184,2023-08-12,CUST0302,Beauty,Serum,West,Mobile App,2,19.69,0,39.38
ORD01332,2023-08-13,CUST0385,Beauty,Perfume,Central,In-Store,2,105.73,0,211.46
ORD01637,2023-08-13,CUST0446,Clothing,Sneakers,North,Online,3,117.26,0,351.78
ORD00304,2023-08-13,CUST0120,Beauty,Moisturizer,Central,Online,1,36.92,5,35.07
ORD00458,2023-08-13,CUST0376,Home & Kitchen,Blender,West,Online,1,224.51,5,213.28
ORD01822,2023-08-14,CUST0061,Sports,Dumbbells,East,Mobile App,5,98.84,10,444.78
ORD00939,2023-08-14,CUST0345,Books,AI Fundamentals,North,Online,10,28.32,0,283.2
ORD00189,2023-08-14,CUST0035,Beauty,Perfume,West,In-Store,6,45.55,0,273.3
ORD00071,2023-08-14,CUST0040,Home & Kitchen,Vacuum,East,Online,4,160.84,0,643.36
ORD01798,2023-08-14,CUST0064,Clothing,Jeans,West,Online,1,120.4,0,120.4
ORD00274,2023-08-15,CUST0336,Home & Kitchen,Blender,East,Mobile App,2,107.66,0,215.32
ORD01068,2023-08-15,CUST0358,Clothing,Sneakers,East,Mobile App,10,101.17,15,859.95
ORD01262,2023-08-15,CUST0357,Home & Kitchen,Cookware Set,West,In-Store,10,206.75,0,2067.5
ORD00069,2023-08-15,CUST0314,Beauty,Perfume,Central,In-Store,10,118.67,0,1186.7
ORD01658,2023-08-15,CUST0185,Home & Kitchen,Coffee Maker,Central,Online,1,281.96,0,281.96
ORD00721,2023-08-15,CUST0320,Electronics,Headphones,South,In-Store,6,420.03,10,2268.16
ORD00047,2023-08-15,CUST0283,Electronics,Headphones,West,Mobile App,5,1202.45,0,6012.25
ORD00484,2023-08-15,CUST0109,Home & Kitchen,Cookware Set,West,Mobile App,2,193.34,0,386.68
ORD00398,2023-08-15,CUST0441,Beauty,Lipstick,South,Online,10,111.19,15,945.12
ORD01015,2023-08-15,CUST0183,Sports,Cycling Helmet,Central,In-Store,8,36.46,0,291.68
ORD01158,2023-08-16,CUST0266,Books,Data Science,East,Online,2,16.72,0,33.44
ORD00232,2023-08-16,CUST0391,Books,Python Programming,North,Mobile App,6,43.95,0,263.7
ORD00790,2023-08-16,CUST0026,Electronics,Headphones,South,Online,6,997.24,10,5385.1
ORD01598,2023-08-16,CUST0267,Home & Kitchen,Coffee Maker,South,In-Store,10,106.1,5,1007.95
ORD01610,2023-08-17,CUST0167,Electronics,Smartphone,South,Mobile App,5,346.08,5,1643.88
ORD01936,2023-08-17,CUST0244,Electronics,Headphones,East,Mobile App,6,1010.2,10,5455.08
ORD00909,2023-08-17,CUST0347,Home & Kitchen,Coffee Maker,North,Mobile App,9,36.09,20,259.85
ORD00228,2023-08-17,CUST0022,Beauty,Foundation,East,Mobile App,8,28.33,0,226.64
ORD01784,2023-08-17,CUST0383,Beauty,Serum,South,Online,6,115.29,20,553.39
ORD01439,2023-08-17,CUST0217,Clothing,Jeans,Central,Mobile App,8,143.99,5,1094.32
ORD01088,2023-08-18,CUST0077,Clothing,Sneakers,East,Online,8,102.74,15,698.63
ORD00353,2023-08-18,CUST0307,Home & Kitchen,Coffee Maker,West,Mobile App,7,223.11,0,1561.77
ORD01615,2023-08-18,CUST0210,Sports,Dumbbells,South,Mobile App,1,77.87,0,77.87
ORD00364,2023-08-19,CUST0304,Beauty,Foundation,West,In-Store,10,53.51,0,535.1
ORD01042,2023-08-19,CUST0300,Clothing,Dress,South,Online,8,145.3,0,1162.4
ORD01728,2023-08-19,CUST0081,Sports,Cycling Helmet,South,In-Store,5,155.01,20,620.04
ORD01921,2023-08-19,CUST0467,Beauty,Foundation,South,Mobile App,10,41.07,5,390.16
ORD01408,2023-08-19,CUST0328,Beauty,Moisturizer,Central,Online,3,118.71,15,302.71
ORD01881,2023-08-20,CUST0385,Clothing,Jacket,North,Mobile App,2,148.13,0,296.26
ORD00384,2023-08-20,CUST0039,Clothing,Sneakers,North,In-Store,7,102.21,5,679.7
ORD00165,2023-08-20,CUST0455,Beauty,Perfume,South,In-Store,4,89.29,5,339.3
ORD01240,2023-08-20,CUST0317,Books,Business Analytics,West,Mobile App,4,57.55,0,230.2
ORD01929,2023-08-20,CUST0154,Sports,Dumbbells,Central,In-Store,9,101.99,15,780.22
ORD01488,2023-08-21,CUST0291,Beauty,Serum,East,In-Store,2,101.76,5,193.34
ORD01372,2023-08-21,CUST0284,Books,Python Programming,East,Mobile App,7,10.54,15,62.71
ORD00868,2023-08-21,CUST0023,Clothing,Dress,North,Mobile App,10,52.68,20,421.44
ORD00813,2023-08-21,CUST0261,Beauty,Perfume,West,Mobile App,10,112.33,0,1123.3
ORD01889,2023-08-21,CUST0476,Clothing,Sneakers,Central,In-Store,10,40.18,0,401.8
ORD00034,2023-08-21,CUST0147,Sports,Yoga Mat,West,Mobile App,5,197.28,20,789.12
ORD00108,2023-08-21,CUST0037,Electronics,Smartphone,South,In-Store,5,574.54,15,2441.79
ORD01601,2023-08-21,CUST0323,Electronics,Headphones,Central,Mobile App,6,403.75,0,2422.5
ORD00763,2023-08-22,CUST0384,Beauty,Perfume,Central,In-Store,9,72.95,0,656.55
ORD00892,2023-08-23,CUST0045,Sports,Protein Powder,North,In-Store,2,83.11,0,166.22
ORD01515,2023-08-23,CUST0142,Electronics,Headphones,North,Online,8,1451.64,15,9871.15
ORD00476,2023-08-23,CUST0470,Sports,Protein Powder,North,Mobile App,5,75.33,10,338.99
ORD00757,2023-08-23,CUST0255,Clothing,T-Shirt,West,Mobile App,5,100.93,0,504.65
ORD00848,2023-08-24,CUST0390,Beauty,Moisturizer,East,Mobile App,6,50.19,0,301.14
ORD01954,2023-08-24,CUST0324,Home & Kitchen,Vacuum,East,Mobile App,10,49.0,15,416.5
ORD00006,2023-08-24,CUST0275,Home & Kitchen,Vacuum,North,In-Store,1,101.42,15,86.21
ORD00929,2023-08-24,CUST0470,Beauty,Perfume,North,Online,2,87.25,5,165.78
ORD00088,2023-08-24,CUST0363,Sports,Cycling Helmet,South,In-Store,6,34.52,15,176.05
ORD00536,2023-08-24,CUST0228,Beauty,Foundation,Central,In-Store,4,54.36,0,217.44
ORD01113,2023-08-25,CUST0190,Home & Kitchen,Cookware Set,South,In-Store,1,77.84,0,77.84
ORD01635,2023-08-25,CUST0363,Sports,Running Shoes,West,Mobile App,4,192.5,0,770.0
ORD01981,2023-08-25,CUST0309,Clothing,Sneakers,East,Online,9,61.82,5,528.56
ORD00351,2023-08-25,CUST0483,Books,SQL Mastery,South,In-Store,9,19.0,0,171.0
ORD01189,2023-08-25,CUST0035,Clothing,Jacket,North,Mobile App,8,107.14,5,814.26
ORD00031,2023-08-25,CUST0128,Books,AI Fundamentals,North,In-Store,3,17.01,0,51.03
ORD01719,2023-08-25,CUST0438,Home & Kitchen,Air Fryer,West,Online,8,116.3,0,930.4
ORD01641,2023-08-25,CUST0108,Beauty,Serum,East,Mobile App,5,67.13,5,318.87
ORD00524,2023-08-26,CUST0026,Beauty,Lipstick,North,Online,5,60.24,0,301.2
ORD00675,2023-08-26,CUST0357,Clothing,Jacket,North,In-Store,8,74.63,0,597.04
ORD01967,2023-08-26,CUST0232,Sports,Running Shoes,South,Online,7,185.84,5,1235.84
ORD01729,2023-08-26,CUST0336,Home & Kitchen,Blender,South,Mobile App,6,173.82,20,834.34
ORD00241,2023-08-27,CUST0349,Electronics,Smartphone,Central,In-Store,2,1464.09,5,2781.77
ORD01722,2023-08-28,CUST0016,Home & Kitchen,Air Fryer,South,Mobile App,8,232.73,15,1582.56
ORD01245,2023-08-28,CUST0087,Electronics,Headphones,West,Online,9,1282.06,20,9230.83
ORD00254,2023-08-28,CUST0256,Home & Kitchen,Coffee Maker,East,In-Store,8,236.04,10,1699.49
ORD00111,2023-08-28,CUST0353,Beauty,Perfume,East,Mobile App,8,111.33,0,890.64
ORD01832,2023-08-28,CUST0165,Home & Kitchen,Cookware Set,South,Mobile App,7,273.26,5,1817.18
ORD01810,2023-08-29,CUST0018,Home & Kitchen,Blender,South,In-Store,6,241.48,0,1448.88
ORD00101,2023-08-29,CUST0246,Sports,Yoga Mat,West,In-Store,10,176.45,0,1764.5
ORD00053,2023-08-29,CUST0114,Clothing,T-Shirt,South,In-Store,1,69.73,20,55.78
ORD01014,2023-08-29,CUST0134,Clothing,Jeans,South,Mobile App,3,27.09,0,81.27
ORD00534,2023-08-29,CUST0437,Books,SQL Mastery,West,Online,3,12.73,10,34.37
ORD00130,2023-08-29,CUST0401,Beauty,Lipstick,East,In-Store,3,55.1,0,165.3
ORD01910,2023-08-29,CUST0246,Books,AI Fundamentals,North,Online,9,20.04,0,180.36
ORD00115,2023-08-29,CUST0179,Clothing,Sneakers,West,In-Store,8,76.67,0,613.36
ORD00957,2023-08-29,CUST0244,Beauty,Foundation,Central,Online,9,82.61,10,669.14
ORD01948,2023-08-29,CUST0195,Beauty,Perfume,West,Online,7,12.11,0,84.77
ORD00205,2023-08-29,CUST0463,Home & Kitchen,Cookware Set,South,In-Store,4,93.18,0,372.72
ORD00277,2023-08-30,CUST0052,Beauty,Lipstick,South,Online,7,15.77,0,110.39
ORD01970,2023-08-30,CUST0077,Books,Python Programming,East,In-Store,1,20.85,5,19.81
ORD01734,2023-08-30,CUST0480,Sports,Running Shoes,South,In-Store,4,148.77,0,595.08
ORD01661,2023-08-30,CUST0312,Beauty,Moisturizer,West,In-Store,1,116.83,20,93.46
ORD01190,2023-08-30,CUST0421,Beauty,Lipstick,East,Online,8,88.49,0,707.92
ORD00591,2023-08-30,CUST0335,Clothing,T-Shirt,South,In-Store,9,91.71,10,742.85
ORD01732,2023-08-30,CUST0351,Home & Kitchen,Vacuum,North,In-Store,10,97.48,15,828.58
ORD01050,2023-08-30,CUST0410,Beauty,Foundation,South,Mobile App,6,115.58,20,554.78
ORD01390,2023-08-31,CUST0132,Home & Kitchen,Blender,West,Mobile App,8,49.21,0,393.68
ORD00742,2023-08-31,CUST0071,Beauty,Serum,South,Online,7,30.24,5,201.1
ORD00095,2023-08-31,CUST0284,Sports,Dumbbells,Central,In-Store,10,71.65,0,716.5
ORD00028,2023-08-31,CUST0414,Clothing,Sneakers,West,Online,4,94.91,20,303.71
ORD01771,2023-08-31,CUST0335,Clothing,Sneakers,Central,In-Store,6,106.14,10,573.16
ORD01653,2023-08-31,CUST0182,Books,AI Fundamentals,East,Mobile App,7,28.87,15,171.78
ORD00265,2023-08-31,CUST0136,Books,Business Analytics,Central,Mobile App,1,49.84,10,44.86
ORD00914,2023-09-01,CUST0445,Books,SQL Mastery,Central,In-Store,4,14.3,0,57.2
ORD01404,2023-09-01,CUST0275,Home & Kitchen,Coffee Maker,South,Mobile App,7,83.62,5,556.07
ORD00481,2023-09-01,CUST0472,Sports,Running Shoes,East,In-Store,1,142.75,15,121.34
ORD00862,2023-09-01,CUST0355,Beauty,Perfume,South,Online,7,107.56,15,639.98
ORD01110,2023-09-01,CUST0003,Electronics,Smartphone,North,Mobile App,1,1040.38,10,936.34
ORD01511,2023-09-01,CUST0246,Clothing,Jeans,East,In-Store,9,42.2,0,379.8
ORD01459,2023-09-02,CUST0339,Sports,Yoga Mat,West,In-Store,4,111.53,10,401.51
ORD01990,2023-09-02,CUST0189,Electronics,Laptop,South,In-Store,6,268.15,10,1448.01
ORD00509,2023-09-02,CUST0197,Books,AI Fundamentals,North,Online,7,41.67,5,277.11
ORD01802,2023-09-02,CUST0131,Clothing,Jeans,Central,Online,9,148.07,0,1332.63
ORD00393,2023-09-02,CUST0040,Beauty,Moisturizer,South,Mobile App,1,87.41,0,87.41
ORD01690,2023-09-02,CUST0082,Beauty,Perfume,East,Online,6,103.02,0,618.12
ORD01588,2023-09-02,CUST0359,Sports,Cycling Helmet,South,Mobile App,7,152.03,0,1064.21
ORD00906,2023-09-03,CUST0461,Beauty,Foundation,North,Online,2,47.26,15,80.34
ORD00272,2023-09-03,CUST0179,Home & Kitchen,Air Fryer,Central,Mobile App,8,220.32,0,1762.56
ORD00161,2023-09-03,CUST0434,Beauty,Perfume,West,In-Store,1,43.18,0,43.18
ORD01314,2023-09-03,CUST0149,Home & Kitchen,Cookware Set,East,In-Store,1,293.64,5,278.96
ORD00221,2023-09-03,CUST0324,Beauty,Lipstick,South,Online,8,101.34,15,689.11
ORD00145,2023-09-04,CUST0496,Books,SQL Mastery,East,Mobile App,3,55.67,0,167.01
ORD01834,2023-09-04,CUST0422,Electronics,Laptop,South,Online,3,1181.72,0,3545.16
ORD01541,2023-09-04,CUST0027,Books,AI Fundamentals,West,In-Store,1,44.1,10,39.69
ORD01214,2023-09-04,CUST0041,Home & Kitchen,Air Fryer,East,In-Store,4,185.63,0,742.52
ORD01051,2023-09-05,CUST0067,Clothing,Jacket,South,Online,2,109.79,15,186.64
ORD00632,2023-09-05,CUST0395,Books,Business Analytics,South,In-Store,7,44.71,10,281.67
ORD00360,2023-09-05,CUST0179,Home & Kitchen,Air Fryer,West,Online,4,152.94,10,550.58
ORD00139,2023-09-05,CUST0055,Home & Kitchen,Cookware Set,South,In-Store,4,258.23,5,981.27
ORD00388,2023-09-06,CUST0404,Home & Kitchen,Air Fryer,East,Mobile App,3,177.77,10,479.98
ORD01304,2023-09-07,CUST0030,Books,Data Science,East,Online,10,56.77,20,454.16
ORD00595,2023-09-07,CUST0119,Clothing,Dress,North,In-Store,1,142.09,0,142.09
ORD00385,2023-09-07,CUST0168,Books,Business Analytics,Central,Online,6,44.74,5,255.02
ORD01258,2023-09-07,CUST0373,Clothing,T-Shirt,West,In-Store,3,140.01,20,336.02
ORD01933,2023-09-07,CUST0162,Sports,Dumbbells,Central,Mobile App,3,175.59,20,421.42
ORD00649,2023-09-07,CUST0154,Clothing,Sneakers,East,Mobile App,6,89.42,20,429.22
ORD00801,2023-09-07,CUST0059,Beauty,Moisturizer,Central,Mobile App,10,91.33,20,730.64
ORD01655,2023-09-08,CUST0356,Home & Kitchen,Coffee Maker,East,Mobile App,9,256.77,5,2195.38
ORD00687,2023-09-08,CUST0098,Beauty,Foundation,Central,Online,9,71.49,15,546.9
ORD00320,2023-09-08,CUST0495,Books,Python Programming,West,In-Store,6,34.97,0,209.82
ORD00152,2023-09-08,CUST0316,Books,Python Programming,West,In-Store,2,54.27,20,86.83
ORD00513,2023-09-08,CUST0184,Books,Business Analytics,South,Online,3,31.68,0,95.04
ORD00667,2023-09-09,CUST0485,Home & Kitchen,Air Fryer,West,In-Store,1,156.68,15,133.18
ORD00465,2023-09-09,CUST0079,Electronics,Laptop,North,In-Store,9,710.77,20,5117.54
ORD00984,2023-09-09,CUST0274,Sports,Cycling Helmet,East,Mobile App,10,62.05,0,620.5
ORD01248,2023-09-09,CUST0047,Sports,Yoga Mat,East,Online,9,138.11,15,1056.54
ORD01481,2023-09-09,CUST0377,Clothing,T-Shirt,East,Mobile App,6,33.0,5,188.1
ORD00696,2023-09-09,CUST0476,Beauty,Moisturizer,North,In-Store,4,11.44,15,38.9
ORD00235,2023-09-09,CUST0103,Sports,Dumbbells,North,Online,5,199.33,15,847.15
ORD01115,2023-09-10,CUST0496,Books,Business Analytics,East,Online,4,50.42,0,201.68
ORD00282,2023-09-10,CUST0456,Electronics,Headphones,South,Mobile App,9,569.93,10,4616.43
ORD01002,2023-09-11,CUST0196,Beauty,Lipstick,South,In-Store,5,30.96,0,154.8
ORD01437,2023-09-11,CUST0224,Home & Kitchen,Vacuum,Central,In-Store,8,206.02,15,1400.94
ORD01957,2023-09-11,CUST0310,Home & Kitchen,Vacuum,South,In-Store,4,82.01,15,278.83
ORD01155,2023-09-11,CUST0243,Home & Kitchen,Air Fryer,East,Mobile App,8,171.88,15,1168.78
ORD01877,2023-09-11,CUST0374,Books,Python Programming,North,In-Store,1,51.79,15,44.02
ORD01565,2023-09-11,CUST0066,Sports,Dumbbells,South,Mobile App,5,62.73,0,313.65
ORD00880,2023-09-11,CUST0124,Sports,Cycling Helmet,North,Mobile App,2,164.8,5,313.12
ORD00375,2023-09-11,CUST0282,Home & Kitchen,Coffee Maker,Central,Online,10,240.8,15,2046.8
ORD00981,2023-09-12,CUST0453,Books,SQL Mastery,North,Online,9,57.48,0,517.32
ORD00521,2023-09-12,CUST0467,Home & Kitchen,Cookware Set,South,Mobile App,1,109.74,10,98.77
ORD00455,2023-09-12,CUST0073,Home & Kitchen,Vacuum,East,Mobile App,10,89.64,0,896.4
ORD01484,2023-09-12,CUST0016,Sports,Dumbbells,South,Mobile App,3,136.98,0,410.94
ORD00352,2023-09-13,CUST0072,Home & Kitchen,Blender,East,Online,7,251.12,15,1494.16
ORD01154,2023-09-13,CUST0266,Books,AI Fundamentals,West,Online,9,47.57,0,428.13
ORD00545,2023-09-13,CUST0003,Sports,Cycling Helmet,Central,Mobile App,9,136.81,0,1231.29
ORD01965,2023-09-13,CUST0154,Home & Kitchen,Air Fryer,West,In-Store,8,151.71,0,1213.68
ORD01011,2023-09-13,CUST0447,Clothing,Jacket,East,Mobile App,1,35.19,0,35.19
ORD01714,2023-09-14,CUST0344,Clothing,Dress,North,Mobile App,3,55.72,0,167.16
ORD00160,2023-09-15,CUST0114,Sports,Running Shoes,Central,Online,2,109.95,5,208.91
ORD00741,2023-09-15,CUST0434,Clothing,T-Shirt,Central,In-Store,8,66.7,0,533.6
ORD01334,2023-09-15,CUST0363,Clothing,Sneakers,Central,In-Store,9,110.57,5,945.37
ORD01575,2023-09-15,CUST0295,Beauty,Moisturizer,Central,Mobile App,4,115.07,10,414.25
ORD01475,2023-09-15,CUST0465,Books,Business Analytics,Central,In-Store,2,46.69,0,93.38
ORD00576,2023-09-15,CUST0055,Beauty,Perfume,East,Mobile App,2,15.01,0,30.02
ORD01179,2023-09-15,CUST0367,Books,SQL Mastery,West,In-Store,10,56.96,0,569.6
ORD01508,2023-09-16,CUST0228,Electronics,Smartphone,West,Online,8,465.58,0,3724.64
ORD01623,2023-09-16,CUST0370,Beauty,Serum,West,Online,2,104.82,0,209.64
ORD00879,2023-09-16,CUST0018,Electronics,Tablet,West,Mobile App,1,1474.24,5,1400.53
